REGION,TECHNOLOGY,YEAR,VALUE
NAmerica,PWRHYDCANMW01,2031,1
NAmerica,PWRSPVCANMW01,2031,1
NAmerica,PWRWNDCANMW01,2031,1
NAmerica,PWRBIOCANMW01,2031,1
NAmerica,PWRHYDCANOT01,2031,1
NAmerica,PWRSPVCANOT01,2031,1
NAmerica,PWRWNDCANOT01,2031,1
NAmerica,PWRBIOCANOT01,2031,1
NAmerica,PWRHYDCANQC01,2031,1
NAmerica,PWRSPVCANQC01,2031,1
NAmerica,PWRWNDCANQC01,2031,1
NAmerica,PWRBIOCANQC01,2031,1
NAmerica,PWRHYDCANAT01,2031,1
NAmerica,PWRSPVCANAT01,2031,1
NAmerica,PWRWNDCANAT01,2031,1
NAmerica,PWRBIOCANAT01,2031,1
NAmerica,PWRHYDCANWS01,2032,1
NAmerica,PWRSPVCANWS01,2032,1
NAmerica,PWRWNDCANWS01,2032,1
NAmerica,PWRBIOCANWS01,2032,1
NAmerica,PWRHYDCANMW01,2032,1
NAmerica,PWRSPVCANMW01,2032,1
NAmerica,PWRWNDCANMW01,2032,1
NAmerica,PWRBIOCANMW01,2032,1
NAmerica,PWRHYDCANOT01,2032,1
NAmerica,PWRSPVCANOT01,2032,1
NAmerica,PWRWNDCANOT01,2032,1
NAmerica,PWRBIOCANOT01,2032,1
NAmerica,PWRHYDCANQC01,2032,1
NAmerica,PWRSPVCANQC01,2032,1
NAmerica,PWRWNDCANQC01,2032,1
NAmerica,PWRBIOCANQC01,2032,1
NAmerica,PWRHYDCANAT01,2032,1
NAmerica,PWRSPVCANAT01,2032,1
NAmerica,PWRWNDCANAT01,2032,1
NAmerica,PWRBIOCANAT01,2032,1
NAmerica,PWRHYDCANWS01,2033,1
NAmerica,PWRSPVCANWS01,2033,1
NAmerica,PWRWNDCANWS01,2033,1
NAmerica,PWRBIOCANWS01,2033,1
NAmerica,PWRHYDCANMW01,2033,1
NAmerica,PWRSPVCANMW01,2033,1
NAmerica,PWRWNDCANMW01,2033,1
NAmerica,PWRBIOCANMW01,2033,1
NAmerica,PWRHYDCANOT01,2033,1
NAmerica,PWRSPVCANOT01,2033,1
NAmerica,PWRWNDCANOT01,2033,1
NAmerica,PWRBIOCANOT01,2033,1
NAmerica,PWRHYDCANQC01,2033,1
NAmerica,PWRSPVCANQC01,2033,1
NAmerica,PWRWNDCANQC01,2033,1
NAmerica,PWRBIOCANQC01,2033,1
NAmerica,PWRHYDCANAT01,2033,1
NAmerica,PWRSPVCANAT01,2033,1
NAmerica,PWRWNDCANAT01,2033,1
NAmerica,PWRBIOCANAT01,2033,1
NAmerica,PWRHYDCANWS01,2034,1
NAmerica,PWRSPVCANWS01,2034,1
NAmerica,PWRWNDCANWS01,2034,1
NAmerica,PWRBIOCANWS01,2034,1
NAmerica,PWRHYDCANMW01,2034,1
NAmerica,PWRSPVCANMW01,2034,1
NAmerica,PWRWNDCANMW01,2034,1
NAmerica,PWRBIOCANMW01,2034,1
NAmerica,PWRHYDCANOT01,2034,1
NAmerica,PWRSPVCANOT01,2034,1
NAmerica,PWRWNDCANOT01,2034,1
NAmerica,PWRBIOCANOT01,2034,1
NAmerica,PWRHYDCANQC01,2034,1
NAmerica,PWRSPVCANQC01,2034,1
NAmerica,PWRWNDCANQC01,2034,1
NAmerica,PWRBIOCANQC01,2034,1
NAmerica,PWRHYDCANAT01,2034,1
NAmerica,PWRSPVCANAT01,2034,1
NAmerica,PWRWNDCANAT01,2034,1
NAmerica,PWRBIOCANAT01,2034,1
NAmerica,PWRHYDCANWS01,2035,1
NAmerica,PWRSPVCANWS01,2035,1
NAmerica,PWRWNDCANWS01,2035,1
NAmerica,PWRBIOCANWS01,2035,1
NAmerica,PWRHYDCANMW01,2035,1
NAmerica,PWRSPVCANMW01,2035,1
NAmerica,PWRWNDCANMW01,2035,1
NAmerica,PWRBIOCANMW01,2035,1
NAmerica,PWRHYDCANOT01,2035,1
NAmerica,PWRSPVCANOT01,2035,1
NAmerica,PWRWNDCANOT01,2035,1
NAmerica,PWRBIOCANOT01,2035,1
NAmerica,PWRHYDCANQC01,2035,1
NAmerica,PWRSPVCANQC01,2035,1
NAmerica,PWRWNDCANQC01,2035,1
NAmerica,PWRBIOCANQC01,2035,1
NAmerica,PWRHYDCANAT01,2035,1
NAmerica,PWRSPVCANAT01,2035,1
NAmerica,PWRWNDCANAT01,2035,1
NAmerica,PWRBIOCANAT01,2035,1
NAmerica,PWRHYDCANWS01,2036,1
NAmerica,PWRSPVCANWS01,2036,1
NAmerica,PWRWNDCANWS01,2036,1
NAmerica,PWRBIOCANWS01,2036,1
NAmerica,PWRHYDCANMW01,2036,1
NAmerica,PWRSPVCANMW01,2036,1
NAmerica,PWRWNDCANMW01,2036,1
NAmerica,PWRBIOCANMW01,2036,1
NAmerica,PWRHYDCANOT01,2036,1
NAmerica,PWRSPVCANOT01,2036,1
NAmerica,PWRWNDCANOT01,2036,1
NAmerica,PWRBIOCANOT01,2036,1
NAmerica,PWRHYDCANQC01,2036,1
NAmerica,PWRSPVCANQC01,2036,1
NAmerica,PWRWNDCANQC01,2036,1
NAmerica,PWRBIOCANQC01,2036,1
NAmerica,PWRHYDCANAT01,2036,1
NAmerica,PWRSPVCANAT01,2036,1
NAmerica,PWRWNDCANAT01,2036,1
NAmerica,PWRBIOCANAT01,2036,1
NAmerica,PWRHYDCANWS01,2037,1
NAmerica,PWRSPVCANWS01,2037,1
NAmerica,PWRWNDCANWS01,2037,1
NAmerica,PWRBIOCANWS01,2037,1
NAmerica,PWRHYDCANMW01,2037,1
NAmerica,PWRSPVCANMW01,2037,1
NAmerica,PWRWNDCANMW01,2037,1
NAmerica,PWRBIOCANMW01,2037,1
NAmerica,PWRHYDCANOT01,2037,1
NAmerica,PWRSPVCANOT01,2037,1
NAmerica,PWRWNDCANOT01,2037,1
NAmerica,PWRBIOCANOT01,2037,1
NAmerica,PWRHYDCANQC01,2037,1
NAmerica,PWRSPVCANQC01,2037,1
NAmerica,PWRWNDCANQC01,2037,1
NAmerica,PWRBIOCANQC01,2037,1
NAmerica,PWRHYDCANAT01,2037,1
NAmerica,PWRSPVCANAT01,2037,1
NAmerica,PWRWNDCANAT01,2037,1
NAmerica,PWRBIOCANAT01,2037,1
NAmerica,PWRHYDCANWS01,2038,1
NAmerica,PWRSPVCANWS01,2038,1
NAmerica,PWRWNDCANWS01,2038,1
NAmerica,PWRBIOCANWS01,2038,1
NAmerica,PWRHYDCANMW01,2038,1
NAmerica,PWRSPVCANMW01,2038,1
NAmerica,PWRWNDCANMW01,2038,1
NAmerica,PWRBIOCANMW01,2038,1
NAmerica,PWRHYDCANOT01,2038,1
NAmerica,PWRSPVCANOT01,2038,1
NAmerica,PWRWNDCANOT01,2038,1
NAmerica,PWRBIOCANOT01,2038,1
NAmerica,PWRHYDCANQC01,2038,1
NAmerica,PWRSPVCANQC01,2038,1
NAmerica,PWRWNDCANQC01,2038,1
NAmerica,PWRBIOCANQC01,2038,1
NAmerica,PWRHYDCANAT01,2038,1
NAmerica,PWRSPVCANAT01,2038,1
NAmerica,PWRWNDCANAT01,2038,1
NAmerica,PWRBIOCANAT01,2038,1
NAmerica,PWRHYDCANWS01,2039,1
NAmerica,PWRSPVCANWS01,2039,1
NAmerica,PWRWNDCANWS01,2039,1
NAmerica,PWRBIOCANWS01,2039,1
NAmerica,PWRHYDCANMW01,2039,1
NAmerica,PWRSPVCANMW01,2039,1
NAmerica,PWRWNDCANMW01,2039,1
NAmerica,PWRBIOCANMW01,2039,1
NAmerica,PWRHYDCANOT01,2039,1
NAmerica,PWRSPVCANOT01,2039,1
NAmerica,PWRWNDCANOT01,2039,1
NAmerica,PWRBIOCANOT01,2039,1
NAmerica,PWRHYDCANQC01,2039,1
NAmerica,PWRSPVCANQC01,2039,1
NAmerica,PWRWNDCANQC01,2039,1
NAmerica,PWRBIOCANQC01,2039,1
NAmerica,PWRHYDCANAT01,2039,1
NAmerica,PWRSPVCANAT01,2039,1
NAmerica,PWRWNDCANAT01,2039,1
NAmerica,PWRBIOCANAT01,2039,1
NAmerica,PWRHYDCANWS01,2040,1
NAmerica,PWRSPVCANWS01,2040,1
NAmerica,PWRWNDCANWS01,2040,1
NAmerica,PWRBIOCANWS01,2040,1
NAmerica,PWRHYDCANMW01,2040,1
NAmerica,PWRSPVCANMW01,2040,1
NAmerica,PWRWNDCANMW01,2040,1
NAmerica,PWRBIOCANMW01,2040,1
NAmerica,PWRHYDCANOT01,2040,1
NAmerica,PWRSPVCANOT01,2040,1
NAmerica,PWRWNDCANOT01,2040,1
NAmerica,PWRBIOCANOT01,2040,1
NAmerica,PWRHYDCANQC01,2040,1
NAmerica,PWRSPVCANQC01,2040,1
NAmerica,PWRWNDCANQC01,2040,1
NAmerica,PWRBIOCANQC01,2040,1
NAmerica,PWRHYDCANAT01,2040,1
NAmerica,PWRSPVCANAT01,2040,1
NAmerica,PWRWNDCANAT01,2040,1
NAmerica,PWRBIOCANAT01,2040,1
NAmerica,PWRHYDCANWS01,2041,1
NAmerica,PWRSPVCANWS01,2041,1
NAmerica,PWRWNDCANWS01,2041,1
NAmerica,PWRBIOCANWS01,2041,1
NAmerica,PWRHYDCANMW01,2041,1
NAmerica,PWRSPVCANMW01,2041,1
NAmerica,PWRWNDCANMW01,2041,1
NAmerica,PWRBIOCANMW01,2041,1
NAmerica,PWRHYDCANOT01,2041,1
NAmerica,PWRSPVCANOT01,2041,1
NAmerica,PWRWNDCANOT01,2041,1
NAmerica,PWRBIOCANOT01,2041,1
NAmerica,PWRHYDCANQC01,2041,1
NAmerica,PWRSPVCANQC01,2041,1
NAmerica,PWRWNDCANQC01,2041,1
NAmerica,PWRBIOCANQC01,2041,1
NAmerica,PWRHYDCANAT01,2041,1
NAmerica,PWRSPVCANAT01,2041,1
NAmerica,PWRWNDCANAT01,2041,1
NAmerica,PWRBIOCANAT01,2041,1
NAmerica,PWRHYDCANWS01,2042,1
NAmerica,PWRSPVCANWS01,2042,1
NAmerica,PWRWNDCANWS01,2042,1
NAmerica,PWRBIOCANWS01,2042,1
NAmerica,PWRHYDCANMW01,2042,1
NAmerica,PWRSPVCANMW01,2042,1
NAmerica,PWRWNDCANMW01,2042,1
NAmerica,PWRBIOCANMW01,2042,1
NAmerica,PWRHYDCANOT01,2042,1
NAmerica,PWRSPVCANOT01,2042,1
NAmerica,PWRWNDCANOT01,2042,1
NAmerica,PWRBIOCANOT01,2042,1
NAmerica,PWRHYDCANQC01,2042,1
NAmerica,PWRSPVCANQC01,2042,1
NAmerica,PWRWNDCANQC01,2042,1
NAmerica,PWRBIOCANQC01,2042,1
NAmerica,PWRHYDCANAT01,2042,1
NAmerica,PWRSPVCANAT01,2042,1
NAmerica,PWRWNDCANAT01,2042,1
NAmerica,PWRBIOCANAT01,2042,1
NAmerica,PWRHYDCANWS01,2043,1
NAmerica,PWRSPVCANWS01,2043,1
NAmerica,PWRWNDCANWS01,2043,1
NAmerica,PWRBIOCANWS01,2043,1
NAmerica,PWRHYDCANMW01,2043,1
NAmerica,PWRSPVCANMW01,2043,1
NAmerica,PWRWNDCANMW01,2043,1
NAmerica,PWRBIOCANMW01,2043,1
NAmerica,PWRHYDCANOT01,2043,1
NAmerica,PWRSPVCANOT01,2043,1
NAmerica,PWRWNDCANOT01,2043,1
NAmerica,PWRBIOCANOT01,2043,1
NAmerica,PWRHYDCANQC01,2043,1
NAmerica,PWRSPVCANQC01,2043,1
NAmerica,PWRWNDCANQC01,2043,1
NAmerica,PWRBIOCANQC01,2043,1
NAmerica,PWRHYDCANAT01,2043,1
NAmerica,PWRSPVCANAT01,2043,1
NAmerica,PWRWNDCANAT01,2043,1
NAmerica,PWRBIOCANAT01,2043,1
NAmerica,PWRHYDCANWS01,2044,1
NAmerica,PWRSPVCANWS01,2044,1
NAmerica,PWRWNDCANWS01,2044,1
NAmerica,PWRBIOCANWS01,2044,1
NAmerica,PWRHYDCANMW01,2044,1
NAmerica,PWRSPVCANMW01,2044,1
NAmerica,PWRWNDCANMW01,2044,1
NAmerica,PWRBIOCANMW01,2044,1
NAmerica,PWRHYDCANOT01,2044,1
NAmerica,PWRSPVCANOT01,2044,1
NAmerica,PWRWNDCANOT01,2044,1
NAmerica,PWRBIOCANOT01,2044,1
NAmerica,PWRHYDCANQC01,2044,1
NAmerica,PWRSPVCANQC01,2044,1
NAmerica,PWRWNDCANQC01,2044,1
NAmerica,PWRBIOCANQC01,2044,1
NAmerica,PWRHYDCANAT01,2044,1
NAmerica,PWRSPVCANAT01,2044,1
NAmerica,PWRWNDCANAT01,2044,1
NAmerica,PWRBIOCANAT01,2044,1
NAmerica,PWRHYDCANWS01,2045,1
NAmerica,PWRSPVCANWS01,2045,1
NAmerica,PWRWNDCANWS01,2045,1
NAmerica,PWRBIOCANWS01,2045,1
NAmerica,PWRHYDCANMW01,2045,1
NAmerica,PWRSPVCANMW01,2045,1
NAmerica,PWRWNDCANMW01,2045,1
NAmerica,PWRBIOCANMW01,2045,1
NAmerica,PWRHYDCANOT01,2045,1
NAmerica,PWRSPVCANOT01,2045,1
NAmerica,PWRWNDCANOT01,2045,1
NAmerica,PWRBIOCANOT01,2045,1
NAmerica,PWRHYDCANQC01,2045,1
NAmerica,PWRSPVCANQC01,2045,1
NAmerica,PWRWNDCANQC01,2045,1
NAmerica,PWRBIOCANQC01,2045,1
NAmerica,PWRHYDCANAT01,2045,1
NAmerica,PWRSPVCANAT01,2045,1
NAmerica,PWRWNDCANAT01,2045,1
NAmerica,PWRBIOCANAT01,2045,1
NAmerica,PWRHYDCANWS01,2046,1
NAmerica,PWRSPVCANWS01,2046,1
NAmerica,PWRWNDCANWS01,2046,1
NAmerica,PWRBIOCANWS01,2046,1
NAmerica,PWRHYDCANMW01,2046,1
NAmerica,PWRSPVCANMW01,2046,1
NAmerica,PWRWNDCANMW01,2046,1
NAmerica,PWRBIOCANMW01,2046,1
NAmerica,PWRHYDCANOT01,2046,1
NAmerica,PWRSPVCANOT01,2046,1
NAmerica,PWRWNDCANOT01,2046,1
NAmerica,PWRBIOCANOT01,2046,1
NAmerica,PWRHYDCANQC01,2046,1
NAmerica,PWRSPVCANQC01,2046,1
NAmerica,PWRWNDCANQC01,2046,1
NAmerica,PWRBIOCANQC01,2046,1
NAmerica,PWRHYDCANAT01,2046,1
NAmerica,PWRSPVCANAT01,2046,1
NAmerica,PWRWNDCANAT01,2046,1
NAmerica,PWRBIOCANAT01,2046,1
NAmerica,PWRHYDCANWS01,2047,1
NAmerica,PWRSPVCANWS01,2047,1
NAmerica,PWRWNDCANWS01,2047,1
NAmerica,PWRBIOCANWS01,2047,1
NAmerica,PWRHYDCANMW01,2047,1
NAmerica,PWRSPVCANMW01,2047,1
NAmerica,PWRWNDCANMW01,2047,1
NAmerica,PWRBIOCANMW01,2047,1
NAmerica,PWRHYDCANOT01,2047,1
NAmerica,PWRSPVCANOT01,2047,1
NAmerica,PWRWNDCANOT01,2047,1
NAmerica,PWRBIOCANOT01,2047,1
NAmerica,PWRHYDCANQC01,2047,1
NAmerica,PWRSPVCANQC01,2047,1
NAmerica,PWRWNDCANQC01,2047,1
NAmerica,PWRBIOCANQC01,2047,1
NAmerica,PWRHYDCANAT01,2047,1
NAmerica,PWRSPVCANAT01,2047,1
NAmerica,PWRWNDCANAT01,2047,1
NAmerica,PWRBIOCANAT01,2047,1
NAmerica,PWRHYDCANWS01,2048,1
NAmerica,PWRSPVCANWS01,2048,1
NAmerica,PWRWNDCANWS01,2048,1
NAmerica,PWRBIOCANWS01,2048,1
NAmerica,PWRHYDCANMW01,2048,1
NAmerica,PWRSPVCANMW01,2048,1
NAmerica,PWRWNDCANMW01,2048,1
NAmerica,PWRBIOCANMW01,2048,1
NAmerica,PWRHYDCANOT01,2048,1
NAmerica,PWRSPVCANOT01,2048,1
NAmerica,PWRWNDCANOT01,2048,1
NAmerica,PWRBIOCANOT01,2048,1
NAmerica,PWRHYDCANQC01,2048,1
NAmerica,PWRSPVCANQC01,2048,1
NAmerica,PWRWNDCANQC01,2048,1
NAmerica,PWRBIOCANQC01,2048,1
NAmerica,PWRHYDCANAT01,2048,1
NAmerica,PWRSPVCANAT01,2048,1
NAmerica,PWRWNDCANAT01,2048,1
NAmerica,PWRBIOCANAT01,2048,1
NAmerica,PWRHYDCANWS01,2049,1
NAmerica,PWRSPVCANWS01,2049,1
NAmerica,PWRWNDCANWS01,2049,1
NAmerica,PWRBIOCANWS01,2049,1
NAmerica,PWRHYDCANMW01,2049,1
NAmerica,PWRSPVCANMW01,2049,1
